"date","likes"
2021-07-20 20:10:00.000,15
2021-07-21 10:07:00.000,9
2021-07-21 15:03:01.000,8
2021-07-21 17:03:01.000,5
2021-07-21 17:27:58.000,8
2021-07-21 19:15:00.000,19
2021-07-21 21:03:00.000,6
2021-07-22 10:03:02.000,12
2021-07-22 16:01:00.000,14
2021-07-22 20:03:01.000,7
2021-07-23 10:13:00.000,11
2021-07-23 15:13:00.000,10
2021-07-23 19:15:00.000,13
2021-07-24 11:08:00.000,9
2021-07-24 17:41:00.000,57
2021-07-24 20:08:00.000,9
2021-07-25 11:43:00.000,8
2021-07-25 15:11:00.000,10
2021-07-25 18:11:00.000,23
2021-07-26 10:18:00.000,17
2021-07-26 16:17:00.000,4
2021-07-26 18:56:18.000,13
2021-07-26 20:18:00.000,10
2021-07-27 10:18:00.000,14
2021-07-27 11:49:02.000,13
2021-07-27 20:18:00.000,6
2021-07-28 10:09:00.000,9
2021-07-28 14:09:00.000,10
2021-07-28 19:00:02.000,16
2021-07-28 21:00:02.000,16
2021-07-29 10:14:00.000,11
2021-07-29 15:14:00.000,8
2021-07-29 18:05:29.000,17
2021-07-29 19:23:00.000,11
2021-07-30 10:10:00.000,15
2021-07-30 13:31:00.000,31
2021-07-30 15:00:02.000,25
2021-07-30 20:10:00.000,8
2021-07-31 11:10:00.000,9
2021-07-31 20:10:00.000,6
2021-08-01 11:14:00.000,21
2021-08-01 18:06:00.000,15
2021-08-01 20:14:00.000,14
2021-08-02 10:09:00.000,25
2021-08-02 16:09:00.000,10
2021-08-02 17:09:00.000,10
2021-08-02 20:09:00.000,5
2021-08-03 10:09:00.000,6
2021-08-03 20:02:30.000,14
2021-08-03 20:32:00.000,8
2021-08-04 10:09:00.000,13
2021-08-04 19:39:33.000,13
2021-08-04 20:09:00.000,11
2021-08-05 10:09:00.000,15
2021-08-05 19:30:26.000,26
2021-08-05 20:09:00.000,8
2021-08-06 10:14:00.000,29
2021-08-06 19:24:42.000,13
2021-08-06 20:14:00.000,11
2021-08-07 10:14:00.000,8
2021-08-07 17:38:00.000,13
2021-08-07 20:38:00.000,18
2021-08-08 10:18:00.000,15
2021-08-08 18:29:43.000,415
2021-08-08 20:15:00.000,10
2021-08-09 08:33:00.000,27
2021-08-09 10:15:00.000,8
2021-08-09 16:23:00.000,18
2021-08-09 20:15:00.000,20
2021-08-10 10:18:00.000,20
2021-08-10 18:14:47.000,9
2021-08-10 20:18:00.000,11
2021-08-11 10:11:00.000,14
2021-08-11 17:11:00.000,9
2021-08-11 18:08:01.000,5
2021-08-11 20:11:00.000,26
2021-08-12 10:11:00.000,14
2021-08-12 13:03:00.000,6
2021-08-12 15:11:00.000,10
2021-08-12 19:05:00.000,20
2021-08-13 10:05:00.000,12
2021-08-13 19:02:01.000,9
2021-08-13 20:17:00.000,5
2021-08-14 11:00:04.000,13
2021-08-14 17:52:00.000,8
2021-08-14 20:15:00.000,13
2021-08-15 11:16:00.000,9
2021-08-15 15:05:00.000,13
2021-08-15 19:05:00.000,19
2021-08-16 10:16:00.000,6
2021-08-16 10:22:51.000,7
2021-08-16 16:33:00.000,7
2021-08-16 19:05:01.000,14
2021-08-16 20:16:00.000,9
2021-08-17 10:16:00.000,15
2021-08-17 19:05:00.000,15
2021-08-17 20:16:00.000,7
2021-08-18 11:08:00.000,9
2021-08-18 15:08:00.000,8
2021-08-18 17:02:01.000,12
2021-08-18 18:01:00.000,19
2021-08-18 20:08:00.000,8
2021-08-19 10:33:00.000,8
2021-08-19 15:10:00.000,10
2021-08-19 20:10:00.000,17
2021-08-20 10:10:00.000,32
2021-08-20 18:04:40.000,8
2021-08-20 20:10:00.000,19
2021-08-21 10:03:01.000,12
2021-08-21 16:38:00.000,11
2021-08-21 20:03:01.000,10
2021-08-22 11:03:00.000,19
2021-08-22 20:03:01.000,8
2021-08-23 10:14:00.000,10
2021-08-23 19:01:22.000,28
2021-08-23 20:14:00.000,7
2021-08-24 10:11:00.000,15
2021-08-24 17:10:00.000,7
2021-08-24 19:11:00.000,8
2021-08-24 20:11:00.000,10
2021-08-25 09:11:00.000,7
2021-08-25 10:11:00.000,25
2021-08-25 13:56:39.000,11
2021-08-25 18:00:53.000,15
2021-08-25 18:40:47.000,7
2021-08-25 20:11:00.000,9
2021-08-26 10:11:00.000,33
2021-08-26 15:11:00.000,10
2021-08-26 17:18:55.000,12
2021-08-26 19:14:00.000,13
2021-08-27 10:10:00.000,54
2021-08-27 17:58:00.000,11
2021-08-27 20:10:00.000,16
2021-08-28 11:10:00.000,10
2021-08-28 18:22:09.000,23
2021-08-28 20:10:00.000,10
2021-08-29 11:11:00.000,8
2021-08-29 17:48:23.000,10
2021-08-29 20:11:00.000,9
2021-08-30 10:18:00.000,17
2021-08-30 15:17:35.000,11
2021-08-30 20:14:00.000,7
2021-08-31 08:20:00.000,10
2021-08-31 10:11:00.000,13
2021-08-31 15:10:00.000,15
2021-08-31 19:10:00.000,14
2021-09-01 10:05:00.000,19
2021-09-01 18:39:21.000,30
2021-09-01 20:05:00.000,10
2021-09-02 10:11:00.000,11
2021-09-02 15:11:00.000,13
2021-09-02 18:20:00.000,6
2021-09-02 19:33:00.000,14
2021-09-03 10:16:00.000,9
2021-09-03 20:16:00.000,38
2021-09-04 11:03:00.000,13
2021-09-04 20:03:00.000,19
2021-09-05 11:12:00.000,10
2021-09-05 20:12:00.000,16
2021-09-06 10:12:00.000,22
2021-09-06 16:12:00.000,10
2021-09-06 17:33:00.000,7
2021-09-06 20:12:00.000,15
2021-09-07 09:33:00.000,8
2021-09-07 13:20:20.000,6
2021-09-07 15:14:00.000,6
2021-09-07 20:14:00.000,8
2021-09-08 09:01:00.000,11
2021-09-08 12:14:49.000,14
2021-09-08 15:01:00.000,23
2021-09-08 16:01:15.000,4
2021-09-08 19:03:15.000,14
2021-09-08 20:01:00.000,8
2021-09-09 10:01:00.000,10
2021-09-09 10:39:24.000,13
2021-09-09 19:39:00.000,14
2021-09-09 20:12:00.000,21
2021-09-10 11:10:00.000,10
2021-09-10 13:31:02.000,11
2021-09-10 20:10:00.000,13
2021-09-11 18:57:29.000,60
2021-09-11 20:10:00.000,17
2021-09-12 11:14:00.000,9
2021-09-12 17:10:00.000,26
2021-09-12 20:14:00.000,5
2021-09-13 10:14:00.000,9
2021-09-13 11:06:00.000,8
2021-09-13 17:51:00.000,11
2021-09-13 18:24:56.000,7
2021-09-13 20:14:00.000,11
2021-09-14 10:04:00.000,10
2021-09-14 17:43:25.000,12
2021-09-14 18:37:57.000,14
2021-09-14 19:08:00.000,10
2021-09-14 20:14:00.000,14
2021-09-15 11:33:00.000,6
2021-09-15 15:10:00.000,10
2021-09-15 15:28:02.000,17
2021-09-15 16:10:00.000,9
2021-09-15 17:04:11.000,8
2021-09-15 20:10:00.000,14
2021-09-16 10:07:00.000,15
2021-09-16 16:04:23.000,16
2021-09-16 17:07:00.000,10
2021-09-16 20:07:00.000,11
2021-09-17 10:07:00.000,26
2021-09-17 18:07:00.000,11
2021-09-17 20:07:00.000,12
2021-09-18 11:07:00.000,16
2021-09-18 12:07:00.000,10
2021-09-18 18:02:00.000,8
2021-09-18 20:07:00.000,4
2021-09-19 11:12:00.000,7
2021-09-19 20:12:00.000,22
2021-09-20 10:12:00.000,11
2021-09-20 16:12:00.000,13
2021-09-20 20:12:00.000,9
2021-09-21 10:12:00.000,12
2021-09-21 14:41:33.000,10
2021-09-21 17:12:00.000,14
2021-09-21 18:24:00.000,18
2021-09-21 21:12:00.000,11
2021-09-22 10:07:00.000,12
2021-09-22 11:12:00.000,11
2021-09-22 19:07:00.000,36
2021-09-22 20:07:00.000,16
2021-09-23 10:07:00.000,13
2021-09-23 20:07:00.000,19
2021-09-24 10:12:00.000,18
2021-09-24 18:36:40.000,11
2021-09-24 19:25:00.000,13
2021-09-25 11:14:00.000,15
2021-09-25 16:19:04.000,16
2021-09-25 20:14:00.000,9
2021-09-26 11:14:00.000,15
2021-09-26 20:14:00.000,24
2021-09-27 10:33:00.000,22
2021-09-27 18:33:00.000,10
2021-09-27 20:13:00.000,14
2021-09-28 10:14:00.000,18
2021-09-28 15:14:00.000,5
2021-09-28 19:01:00.000,10
2021-09-29 10:20:00.000,11
2021-09-29 19:07:00.000,15
2021-09-29 19:32:00.000,9
2021-09-30 09:20:00.000,6
2021-09-30 17:13:00.000,6
2021-09-30 20:12:00.000,22
2021-10-01 10:18:00.000,14
2021-10-01 18:12:00.000,48
2021-10-01 20:12:01.000,10
2021-10-02 11:11:00.000,9
2021-10-02 17:36:00.000,22
2021-10-02 20:10:00.000,13
2021-10-03 11:14:00.000,21
2021-10-03 15:14:00.000,9
2021-10-03 18:19:00.000,10
2021-10-04 10:20:00.000,12
2021-10-04 13:05:00.000,8
2021-10-04 16:06:00.000,10
2021-10-04 18:05:00.000,12
2021-10-04 18:25:00.000,28
2021-10-04 20:21:00.000,28
2021-10-05 09:32:00.000,5
2021-10-05 10:18:00.000,7
2021-10-05 16:03:00.000,8
2021-10-05 17:32:00.000,9
2021-10-05 18:02:01.000,7
2021-10-05 18:56:07.000,10
2021-10-05 19:19:00.000,6
2021-10-05 20:18:00.000,8
2021-10-05 22:31:31.000,16
2021-10-06 10:18:00.000,17
2021-10-06 13:27:37.000,9
2021-10-06 16:12:00.000,10
2021-10-06 18:02:00.000,22
2021-10-06 20:18:00.000,14
2021-10-07 11:14:00.000,11
2021-10-07 20:14:00.000,12
2021-10-08 10:18:00.000,19
2021-10-08 15:18:00.000,12
2021-10-08 19:18:00.000,33
2021-10-09 11:14:00.000,14
2021-10-09 20:14:00.000,12
2021-10-10 11:14:00.000,14
2021-10-10 17:54:14.000,13
2021-10-10 20:14:00.000,13
2021-10-11 10:14:00.000,8
2021-10-11 13:02:48.000,7
2021-10-11 13:27:11.000,8
2021-10-11 19:11:56.000,10
2021-10-11 20:14:00.000,8
2021-10-12 09:07:00.000,10
2021-10-12 15:07:00.000,7
2021-10-12 17:09:51.000,37
2021-10-12 19:15:35.000,49
2021-10-12 20:07:00.000,5
2021-10-13 10:15:00.000,17
2021-10-13 16:48:08.000,13
2021-10-13 19:15:00.000,9
2021-10-13 20:15:00.000,10
2021-10-14 10:12:00.000,40
2021-10-14 19:05:00.000,6
2021-10-14 20:12:00.000,9
2021-10-15 10:07:00.000,26
2021-10-15 13:07:00.000,25
2021-10-15 20:07:00.000,17
2021-10-16 11:16:00.000,13
2021-10-16 20:16:00.000,9
2021-10-17 11:10:00.000,11
2021-10-17 20:00:33.000,116
2021-10-17 20:27:00.000,14
2021-10-18 10:15:00.000,9
2021-10-18 16:15:00.000,8
2021-10-18 18:40:26.000,9
2021-10-18 20:15:00.000,7
2021-10-19 10:15:00.000,28
2021-10-19 17:03:00.000,7
2021-10-19 19:15:00.000,20
2021-10-19 20:15:00.000,11
2021-10-20 10:16:00.000,13
2021-10-20 11:48:00.000,13
2021-10-20 17:22:43.000,12
2021-10-20 20:16:00.000,9
2021-10-21 10:16:00.000,10
2021-10-21 11:32:22.000,11
2021-10-21 19:07:00.000,19
2021-10-21 20:07:00.000,6
2021-10-22 10:07:00.000,45
2021-10-22 12:56:38.000,20
2021-10-22 15:07:00.000,14
2021-10-22 19:16:00.000,7
2021-10-23 11:11:00.000,8
2021-10-23 16:33:00.000,18
2021-10-23 20:11:00.000,12
2021-10-24 11:11:00.000,8
2021-10-24 20:11:00.000,15
2021-10-25 10:18:00.000,20
2021-10-25 15:05:47.000,7
2021-10-25 16:03:00.000,8
2021-10-25 19:16:00.000,10
2021-10-25 21:15:00.000,19
2021-10-26 10:15:00.000,23
2021-10-26 16:16:00.000,18
2021-10-26 17:46:59.000,14
2021-10-26 20:15:00.000,12
2021-10-27 10:13:00.000,15
2021-10-27 17:28:00.000,7
2021-10-27 19:39:11.000,8
2021-10-27 20:13:00.000,26
2021-10-28 09:00:01.000,6
2021-10-28 10:13:00.000,37
2021-10-28 11:29:41.000,11
2021-10-28 17:47:00.000,17
2021-10-28 20:13:00.000,13
2021-10-29 10:10:00.000,27
2021-10-29 11:58:25.000,41
2021-10-29 13:37:13.000,12
2021-10-29 20:10:00.000,16
2021-10-30 11:10:00.000,25
2021-10-30 20:10:00.000,7
2021-10-31 11:10:00.000,15
2021-10-31 19:21:32.000,81
2021-10-31 20:10:00.000,8
2021-11-01 10:07:55.000,11
2021-11-01 10:10:00.000,8
2021-11-01 18:57:06.000,10
2021-11-01 20:10:00.000,8
2021-11-02 10:10:00.000,11
2021-11-02 13:12:02.000,9
2021-11-02 18:39:00.000,10
2021-11-02 20:10:00.000,10
2021-11-03 10:10:00.000,12
2021-11-03 15:10:00.000,11
2021-11-03 19:10:00.000,8
2021-11-04 11:11:00.000,38
2021-11-04 18:38:35.000,15
2021-11-04 20:11:00.000,11
2021-11-05 11:14:00.000,14
2021-11-05 18:04:26.000,51
2021-11-05 20:11:00.000,15
2021-11-06 11:07:00.000,38
2021-11-06 20:07:00.000,12
2021-11-07 11:07:00.000,16
2021-11-07 20:07:00.000,6
2021-11-08 10:16:00.000,13
2021-11-08 11:16:00.000,13
2021-11-08 15:16:00.000,15
2021-11-08 18:08:30.000,9
2021-11-08 19:16:00.000,6
2021-11-09 09:45:00.000,12
2021-11-09 11:13:00.000,4
2021-11-09 15:14:00.000,11
2021-11-09 19:18:13.000,23
2021-11-09 20:14:00.000,21
2021-11-10 10:14:00.000,23
2021-11-10 14:45:41.000,12
2021-11-10 16:16:00.000,8
2021-11-10 19:14:00.000,15
2021-11-10 20:30:00.000,14
2021-11-10 21:14:00.000,13
2021-11-11 10:10:00.000,15
2021-11-11 19:30:40.000,26
2021-11-11 20:10:00.000,21
2021-11-12 09:00:02.000,19
2021-11-12 15:07:00.000,19
2021-11-12 18:50:26.000,10
2021-11-12 20:07:00.000,7
2021-11-13 11:05:00.000,53
2021-11-13 13:14:20.000,8
2021-11-13 20:05:00.000,14
2021-11-14 14:05:00.000,10
2021-11-14 16:48:22.000,34
2021-11-14 20:05:00.000,13
2021-11-15 11:19:00.000,5
2021-11-15 12:58:37.000,15
2021-11-15 17:33:05.000,6
2021-11-15 20:19:00.000,7
2021-11-16 10:15:00.000,20
2021-11-16 17:46:03.000,8
2021-11-16 18:33:00.000,11
2021-11-16 20:15:00.000,11
2021-11-17 10:12:00.000,17
2021-11-17 11:12:00.000,9
2021-11-17 15:12:00.000,17
2021-11-17 17:26:25.000,42
2021-11-17 18:12:00.000,9
2021-11-18 11:14:00.000,9
2021-11-18 12:16:46.000,14
2021-11-18 17:30:44.000,9
2021-11-18 20:14:00.000,9
2021-11-19 09:00:01.000,5
2021-11-19 13:14:00.000,11
2021-11-19 15:14:00.000,26
2021-11-19 15:38:50.000,7
2021-11-19 17:19:00.000,6
2021-11-19 19:13:49.000,17
2021-11-19 20:14:00.000,14
2021-11-20 11:14:00.000,13
2021-11-20 15:14:00.000,16
2021-11-20 18:14:00.000,9
2021-11-21 11:15:00.000,14
2021-11-21 15:15:00.000,8
2021-11-21 18:23:00.000,23
2021-11-22 10:15:00.000,18
2021-11-22 14:29:15.000,13
2021-11-22 17:43:00.000,13
2021-11-22 20:15:00.000,8
2021-11-23 10:15:00.000,16
2021-11-23 18:06:56.000,134
2021-11-23 20:15:00.000,8
2021-11-24 10:24:00.000,19
2021-11-24 12:31:01.000,30
2021-11-24 16:01:00.000,20
2021-11-24 20:12:00.000,14
2021-11-25 10:12:00.000,8
2021-11-25 19:38:18.000,15
2021-11-25 20:12:00.000,18
2021-11-26 11:21:18.000,14
2021-11-26 12:16:00.000,15
2021-11-26 14:31:29.000,17
2021-11-26 20:16:00.000,11
2021-11-27 11:15:00.000,16
2021-11-27 19:18:59.000,23
2021-11-27 20:15:00.000,11
2021-11-28 11:15:00.000,56
2021-11-28 16:54:58.000,15
2021-11-28 20:15:00.000,12
2021-11-29 10:04:00.000,15
2021-11-29 14:18:00.000,8
2021-11-29 18:28:00.000,8
2021-11-29 20:18:00.000,18
2021-11-30 10:18:00.000,12
2021-11-30 18:57:52.000,17
2021-11-30 20:18:00.000,18
2021-12-01 10:19:00.000,10
2021-12-01 17:22:00.000,27
2021-12-01 19:19:00.000,6
2021-12-01 20:19:00.000,10
2021-12-02 10:14:00.000,21
2021-12-02 19:22:20.000,14
2021-12-02 20:14:00.000,15
2021-12-03 09:00:02.000,23
2021-12-03 15:07:00.000,15
2021-12-03 19:01:33.000,16
2021-12-03 20:07:00.000,8
2021-12-04 11:15:00.000,23
2021-12-04 18:30:03.000,12
2021-12-04 20:15:00.000,12
2021-12-05 11:17:00.000,49
2021-12-05 16:06:56.000,10
2021-12-05 20:17:00.000,11
2021-12-06 11:15:00.000,12
2021-12-06 20:15:00.000,16
2021-12-07 11:14:00.000,10
2021-12-07 15:45:33.000,12
2021-12-07 19:10:57.000,21
2021-12-07 20:14:00.000,14
2021-12-08 11:14:00.000,10
2021-12-08 14:14:00.000,8
2021-12-08 17:14:00.000,13
2021-12-08 20:14:00.000,8
2021-12-09 10:08:00.000,15
2021-12-09 15:33:46.000,15
2021-12-09 18:11:00.000,14
2021-12-09 19:22:00.000,10
2021-12-09 20:08:00.000,13
2021-12-10 09:00:03.000,15
2021-12-10 12:26:00.000,7
2021-12-10 14:08:00.000,12
2021-12-10 17:08:00.000,9
2021-12-10 20:08:00.000,10
2021-12-11 11:10:00.000,11
2021-12-11 18:54:11.000,13
2021-12-11 20:10:00.000,12
2021-12-12 11:11:00.000,6
2021-12-12 18:08:39.000,195
2021-12-12 20:11:00.000,19
2021-12-13 11:16:00.000,12
2021-12-13 14:40:16.000,6
2021-12-13 16:16:00.000,7
2021-12-13 19:01:00.000,11
2021-12-13 20:16:00.000,11
2021-12-14 10:16:00.000,7
2021-12-14 13:35:05.000,29
2021-12-14 17:22:00.000,27
2021-12-14 20:14:00.000,8
2021-12-15 10:15:00.000,17
2021-12-15 17:59:05.000,27
2021-12-15 20:15:00.000,10
2021-12-16 12:01:00.000,10
2021-12-16 20:01:00.000,11
2021-12-17 10:34:00.000,15
2021-12-17 15:45:27.000,7
2021-12-17 17:17:00.000,9
2021-12-17 20:17:00.000,10
2021-12-18 11:17:00.000,13
2021-12-18 17:37:00.000,17
2021-12-18 20:17:00.000,12
2021-12-19 11:14:00.000,25
2021-12-19 20:14:00.000,17
2021-12-20 11:08:00.000,14
2021-12-20 19:08:50.000,19
2021-12-20 20:08:00.000,15
2021-12-21 11:10:00.000,26
2021-12-21 19:12:04.000,13
2021-12-21 20:10:00.000,14
2021-12-22 11:14:00.000,11
2021-12-22 12:42:37.000,11
2021-12-22 20:14:00.000,8
2021-12-23 11:12:00.000,13
2021-12-23 14:12:00.000,13
2021-12-23 19:14:00.000,22
2021-12-24 11:08:00.000,23
2021-12-24 12:01:33.000,15
2021-12-24 16:44:15.000,38
2021-12-24 20:08:00.000,11
2021-12-25 11:14:00.000,19
2021-12-25 20:14:00.000,17
2021-12-26 11:14:00.000,8
2021-12-26 20:14:00.000,8
2021-12-27 04:04:00.000,9
2021-12-27 11:10:00.000,20
2021-12-27 19:14:00.000,19
2021-12-27 21:14:00.000,6
2021-12-28 11:14:00.000,16
2021-12-28 16:16:46.000,8
2021-12-28 20:14:00.000,14
2021-12-29 10:41:23.000,14
2021-12-29 13:12:00.000,10
2021-12-29 19:23:25.000,49
2021-12-29 20:14:00.000,15
2021-12-30 11:10:00.000,26
2021-12-30 20:16:00.000,15
2021-12-31 11:15:00.000,30
2021-12-31 12:15:00.000,13
2021-12-31 14:07:00.000,10
2021-12-31 16:01:00.000,8
2022-01-01 00:01:00.000,53
2022-01-01 14:12:00.000,26
2022-01-01 21:27:00.000,15
2022-01-02 14:14:00.000,27
2022-01-02 19:09:31.000,10
2022-01-02 21:14:00.000,16
2022-01-03 12:14:00.000,20
2022-01-03 21:14:00.000,10
2022-01-04 13:14:00.000,23
2022-01-04 19:07:40.000,18
2022-01-04 21:14:00.000,20
2022-01-05 12:42:00.000,16
2022-01-05 18:13:39.000,88
2022-01-05 20:04:00.000,19
2022-01-06 12:04:00.000,18
2022-01-06 21:04:00.000,12
2022-01-07 12:12:00.000,27
2022-01-07 16:12:00.000,20
2022-01-07 20:12:00.000,10
2022-01-08 13:49:00.000,15
2022-01-08 15:31:00.000,19
2022-01-08 20:20:00.000,13
2022-01-09 13:29:00.000,12
2022-01-09 20:29:00.000,23
2022-01-10 12:27:00.000,10
2022-01-10 17:27:00.000,22
2022-01-10 18:30:40.000,20
2022-01-11 11:14:00.000,17
2022-01-11 16:13:45.000,16
2022-01-11 20:14:00.000,14
2022-01-12 19:13:04.000,23
2022-01-13 11:10:00.000,10
2022-01-13 17:56:00.000,46
2022-01-13 20:10:00.000,13
2022-01-14 10:10:00.000,20
2022-01-14 13:32:32.000,32
2022-01-14 17:11:08.000,13
2022-01-14 20:10:00.000,12
2022-01-15 11:10:00.000,17
2022-01-15 21:10:00.000,10
2022-01-16 11:11:00.000,17
2022-01-16 18:53:36.000,23
2022-01-16 20:11:00.000,10
2022-01-17 11:14:00.000,14
2022-01-17 16:14:00.000,23
2022-01-17 20:10:00.000,17
2022-01-18 11:12:00.000,15
2022-01-18 18:48:20.000,15
2022-01-18 20:12:00.000,13
2022-01-19 20:12:00.000,12
2022-01-20 11:12:00.000,16
2022-01-20 17:46:13.000,10
2022-01-20 20:12:00.000,10
2022-01-21 11:15:00.000,15
2022-01-21 19:06:09.000,41
2022-01-21 20:15:00.000,14
2022-01-22 11:16:00.000,46
2022-01-22 20:16:00.000,26
2022-01-23 11:12:00.000,14
2022-01-23 18:24:44.000,14
2022-01-23 20:12:00.000,13
2022-01-24 11:10:00.000,9
2022-01-24 14:09:32.000,20
2022-01-24 15:01:00.000,6
2022-01-24 16:10:00.000,9
2022-01-24 20:10:00.000,15
2022-01-24 21:10:00.000,14
2022-01-25 11:17:18.000,28
2022-01-25 13:05:00.000,12
2022-01-25 17:05:00.000,9
2022-01-25 20:05:00.000,10
2022-01-26 11:05:00.000,16
2022-01-26 15:05:00.000,23
2022-01-26 19:10:00.000,18
2022-01-27 11:12:00.000,10
2022-01-27 18:19:00.000,26
2022-01-27 21:12:00.000,16
2022-01-28 11:12:00.000,10
2022-01-28 17:29:00.000,9
2022-01-28 20:29:00.000,10
2022-01-29 11:15:00.000,15
2022-01-29 18:10:37.000,14
2022-01-29 20:15:00.000,10
2022-01-30 11:15:00.000,10
2022-01-30 20:15:00.000,8
2022-01-31 11:02:10.000,13
2022-01-31 13:15:00.000,10
2022-01-31 20:15:00.000,5
2022-02-01 11:02:00.000,12
2022-02-01 13:43:13.000,18
2022-02-01 20:02:00.000,16
2022-02-02 11:16:00.000,18
2022-02-02 20:16:00.000,24
2022-02-03 11:12:00.000,22
2022-02-03 19:10:58.000,15
2022-02-03 20:12:00.000,16
2022-02-04 11:12:00.000,19
2022-02-04 20:12:00.000,20
2022-02-05 11:15:00.000,12
2022-02-05 19:27:24.000,12
2022-02-05 20:15:00.000,30
2022-02-06 11:11:00.000,18
2022-02-06 20:11:00.000,7
2022-02-07 11:20:00.000,8
2022-02-07 18:54:11.000,12
2022-02-07 20:20:00.000,14
2022-02-08 11:19:00.000,42
2022-02-08 15:38:03.000,18
2022-02-08 17:15:00.000,17
2022-02-08 20:19:00.000,9
2022-02-09 11:15:00.000,12
2022-02-09 18:04:48.000,13
2022-02-09 20:15:00.000,14
2022-02-10 11:11:00.000,16
2022-02-10 20:11:00.000,20
2022-02-11 11:12:00.000,8
2022-02-11 11:53:38.000,13
2022-02-11 20:12:00.000,10
2022-02-12 11:15:00.000,11
2022-02-12 19:39:53.000,19
2022-02-12 20:15:00.000,14
2022-02-13 11:14:00.000,14
2022-02-13 20:14:00.000,14
2022-02-14 12:01:00.000,13
2022-02-14 17:40:00.000,10
2022-02-14 18:47:00.000,10
2022-02-14 20:01:00.000,13
2022-02-15 11:08:00.000,10
2022-02-15 17:02:57.000,19
2022-02-15 20:08:00.000,10
2022-02-16 11:26:00.000,8
2022-02-16 18:13:33.000,17
2022-02-16 20:13:00.000,15
2022-02-17 09:59:44.000,14
2022-02-17 11:16:00.000,12
2022-02-17 14:30:00.000,8
2022-02-17 20:16:00.000,12
2022-02-18 11:16:00.000,12
2022-02-18 15:16:00.000,19
2022-02-18 20:16:00.000,14
2022-02-19 12:04:00.000,8
2022-02-19 15:57:30.000,12
2022-02-19 20:04:00.000,25
2022-02-20 11:17:00.000,8
2022-02-20 16:21:40.000,54
2022-02-20 20:14:00.000,9
2022-02-21 11:01:00.000,12
2022-02-21 13:02:50.000,12
2022-02-21 19:12:17.000,16
2022-02-21 20:01:00.000,13
2022-02-22 10:26:30.000,8
2022-02-22 11:01:00.000,18
2022-02-22 17:49:14.000,12
2022-02-22 20:01:00.000,17
2022-02-23 12:01:00.000,34
2022-02-23 17:01:00.000,7
2022-02-23 20:01:00.000,17
2022-02-24 12:11:00.000,13
2022-02-24 20:11:00.000,22
2022-02-25 11:01:00.000,9
2022-02-25 15:01:00.000,26
2022-02-25 20:01:00.000,6
2022-02-26 11:01:00.000,40
2022-02-26 20:01:00.000,17
2022-02-27 11:03:00.000,12
2022-02-27 20:03:00.000,28
2022-02-28 11:12:00.000,10
2022-02-28 18:47:18.000,9
2022-02-28 20:12:00.000,14
2022-03-01 12:12:00.000,19
2022-03-02 11:09:00.000,13
2022-03-02 17:50:01.000,12
2022-03-02 20:09:00.000,18
2022-03-03 11:09:00.000,6
2022-03-03 16:37:45.000,10
2022-03-03 20:09:00.000,12
2022-03-04 11:11:00.000,13
2022-03-04 20:11:00.000,8
2022-03-05 11:11:00.000,13
2022-03-05 17:14:26.000,7
2022-03-05 20:11:00.000,18
2022-03-06 11:15:00.000,25
2022-03-06 20:06:38.000,18
2022-03-06 20:15:00.000,16
2022-03-07 11:11:00.000,8
2022-03-07 13:11:00.000,46
2022-03-07 20:11:00.000,16
2022-03-08 11:14:00.000,38
2022-03-08 15:34:17.000,20
2022-03-08 20:14:00.000,10
2022-03-09 11:14:00.000,18
2022-03-09 18:52:09.000,14
2022-03-09 20:14:00.000,16
2022-03-10 11:14:00.000,55
2022-03-10 20:14:00.000,36
2022-03-11 11:13:00.000,19
2022-03-11 19:27:32.000,30
2022-03-11 20:12:00.000,10
2022-03-12 11:12:00.000,20
2022-03-12 15:06:55.000,29
2022-03-12 20:12:00.000,24
2022-03-13 11:14:00.000,24
2022-03-13 20:14:00.000,20
2022-03-14 11:16:00.000,29
2022-03-14 12:03:49.000,35
2022-03-14 20:16:00.000,22
2022-03-15 11:12:00.000,19
2022-03-15 20:12:00.000,17
2022-03-16 11:04:00.000,20
2022-03-16 18:04:00.000,13
2022-03-16 20:04:00.000,9
2022-03-17 11:14:00.000,14
2022-03-17 15:04:00.000,20
2022-03-17 19:04:00.000,27
2022-03-18 09:52:03.000,40
2022-03-18 12:04:00.000,23
2022-03-18 15:04:00.000,16
2022-03-18 20:04:00.000,15
2022-03-19 11:04:00.000,13
2022-03-19 13:24:36.000,62
2022-03-19 15:04:00.000,18
2022-03-19 18:04:00.000,13
2022-03-20 11:11:00.000,14
2022-03-20 20:20:53.000,27
2022-03-20 20:49:00.000,14
2022-03-21 11:11:00.000,10
2022-03-21 16:52:01.000,24
2022-03-21 18:11:00.000,22
2022-03-21 20:11:00.000,24
2022-03-22 11:14:00.000,12
2022-03-22 13:42:50.000,14
2022-03-22 20:14:00.000,23
2022-03-23 09:14:00.000,10
2022-03-23 11:03:00.000,14
2022-03-23 15:03:00.000,42
2022-03-23 18:55:46.000,30
2022-03-23 20:03:00.000,33
2022-03-24 10:03:00.000,19
2022-03-24 13:58:21.000,263
2022-03-24 15:03:00.000,10
2022-03-24 17:01:00.000,9
2022-03-24 17:44:27.000,27
2022-03-24 20:03:00.000,38
2022-03-25 11:06:00.000,25
2022-03-25 20:06:00.000,19
